docId,filename,0 règne serait cabinet,1 déjà toute conseil,2 attendez oubliez épousez,3 exprès nation affaire,4 mieux prenez monsieur,5 dernière disais jamais,6 de à ne,7 corps kiril виконт,8 sacrifices descendre serai,9 général venez vienne
127,Война и мир. 11_144.txt,0.05266975511309251,0.03518017297216004,0.02224017742178958,0.031590676311214344,0.05178505723437038,0.02782606805031217,0.6250881174925356,0.046366003744592,0.03665492922719387,0.07059904243273954
128,Война и мир. 11_145.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.045615582324646485,0.6317703892534121,0.040449897421445766,0.04252104022271257,0.06856109650167258
129,Война и мир. 11_146.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.035236544577373415,0.07058484375995577,0.04386075649775362,0.6202895525142642,0.03889379485576684,0.040885261048874195,0.06592355957394112
130,Война и мир. 11_147.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.07542054201094407,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
131,Война и мир. 11_148.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6234557713815732,0.03991754350658145,0.055122250735731335,0.08081959845948888
132,Война и мир. 11_149.txt,0.03268266820450523,0.026082547365154956,0.037153766690640556,0.02212947956608229,0.0823521108054702,0.03064450087982899,0.5871142307067906,0.038401362956622026,0.053028552649782665,0.0904107801751225
133,Война и мир. 11_15.txt,0.034113856992295286,0.048199001410885865,0.03747764803980556,0.026174259693176483,0.10005824855256268,0.023055116776031913,0.5464889276601601,0.047941609174842116,0.03989555837763471,0.0965957733226053
134,Война и мир. 11_150.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.035694262536743696,0.07150173135593824,0.044430501806250175,0.5893774349108049,0.05238888506643339,0.05440622013666808,0.06677989771732382
135,Война и мир. 11_151.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
136,Война и мир. 11_152.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6317703892534121,0.05378623698794601,0.04252104022271257,0.06856109650167258
137,Война и мир. 11_153.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6234557713815732,0.06623918824736999,0.04196142836533706,0.06765877608909461
138,Война и мир. 11_154.txt,0.049753047003378965,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
139,Война и мир. 11_155.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.03714165791022894,0.07440111259554884,0.03271554842099289,0.6132765747697209,0.040996642567816606,0.043095780181090844,0.06948780952523338
140,Война и мир. 11_156.txt,0.04652162016797589,0.03975002997041139,0.025129146458802147,0.022704397473067853,0.07150173135593824,0.031440636742574336,0.5893774349108049,0.039399020002757544,0.06739608520034392,0.06677989771732382
141,Война и мир. 11_157.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
142,Война и мир. 11_158.txt,0.04652162016797589,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.031440636742574336,0.6283470301018323,0.039399020002757544,0.04141635507299223,0.07976976278099966
143,Война и мир. 11_159.txt,0.033101767609681136,0.026417011492068012,0.03763020029828418,0.035236544577373415,0.05776155153199325,0.03103746426979109,0.6074662602863017,0.0645403793116919,0.040885261048874195,0.06592355957394112
144,Война и мир. 11_16.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.6366165937519673,0.03991754350658145,0.04196142836533706,0.06765877608909461
145,Война и мир. 11_160.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.04818608636523649,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
146,Война и мир. 11_161.txt,0.034426136848963396,0.027473930198839088,0.03913574768568419,0.0233099845817751,0.08674521366034942,0.03227924275814625,0.5784250309874112,0.05378623698794601,0.05585737978921281,0.06856109650167258
147,Война и мир. 11_162.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
148,Война и мир. 11_163.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6403097778789563,0.040996642567816606,0.043095780181090844,0.06948780952523338
149,Война и мир. 11_164.txt,0.03227404849911399,0.025756446608830127,0.03668924644081556,0.021852802601883037,0.06881984967307128,0.03026136365116015,0.6172816780529468,0.03792124445712345,0.03986291347185893,0.08928040654319676
150,Война и мир. 11_165.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.031440636742574336,0.6153571650381565,0.039399020002757544,0.06739608520034392,0.07976976278099966
151,Война и мир. 11_166.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.05602785654827905,0.04429316634319766,0.07141847979529235
152,Война и мир. 11_167.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.04686561380401202,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
153,Война и мир. 11_168.txt,0.04713388294738957,0.027112350683675554,0.025459866691666062,0.036164028385632,0.05928193057109512,0.031854421377955446,0.570812481899996,0.03991754350658145,0.0682830731061256,0.09398042082988314
154,Война и мир. 11_169.txt,0.061924664333050994,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6132765747697209,0.040996642567816606,0.043095780181090844,0.06948780952523338
155,Война и мир. 11_17.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
156,Война и мир. 11_170.txt,0.04477669065900077,0.025756446608830127,0.024186604280928777,0.03435544476176982,0.0563172075131845,0.04276400581104693,0.6172816780529468,0.03792124445712345,0.03986291347185893,0.07677776438330998
157,Война и мир. 11_171.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.07058484375995577,0.03103746426979109,0.6331128447422267,0.05171708708372937,0.040885261048874195,0.06592355957394112
158,Война и мир. 11_172.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.63538137318085,0.04155837050316709,0.04368627008726786,0.07043991782805523
159,Война и мир. 11_173.txt,0.034891461223815576,0.04136188592109388,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.5862433716604853,0.06802984567705202,0.043095780181090844,0.06948780952523338
160,Война и мир. 11_174.txt,0.034891461223815576,0.027845284366476174,0.03966472999369364,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
161,Война и мир. 11_175.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6366165937519673,0.03991754350658145,0.055122250735731335,0.06765877608909461
162,Война и мир. 11_176.txt,0.03536953716484402,0.04192861834905367,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.05738807345863607,0.07043991782805523
163,Война и мир. 11_177.txt,0.033973060576995305,0.027112350683675554,0.03862068906206033,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.6102949490111789,0.03991754350658145,0.055122250735731335,0.06765877608909461
164,Война и мир. 11_178.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.07058484375995577,0.03103746426979109,0.6074662602863017,0.03889379485576684,0.05370855327683672,0.09157014402986617
165,Война и мир. 11_179.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
166,Война и мир. 11_18.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.05738807345863607,0.07043991782805523
167,Война и мир. 11_180.txt,0.0453436055332217,0.026082547365154956,0.037153766690640556,0.02212947956608229,0.0823521108054702,0.03064450087982899,0.599775168035507,0.0510623002853385,0.04036761532106618,0.06508890551768955
168,Война и мир. 11_181.txt,0.03148671425682657,0.025128111047664436,0.02359656545281109,0.033517334288251203,0.0671409706133782,0.029523129406345026,0.6022229226482424,0.06139141889269095,0.051088083576561444,0.07490474981722867
169,Война и мир. 11_182.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.0552601738745353,0.04368627008726786,0.07043991782805523
170,Война и мир. 11_183.txt,0.033973060576995305,0.027112350683675554,0.03862068906206033,0.036164028385632,0.05928193057109512,0.031854421377955446,0.6102949490111789,0.03991754350658145,0.04196142836533706,0.08081959845948888
171,Война и мир. 11_184.txt,0.03586089611209298,0.02861894615053588,0.04076678682196265,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
172,Война и мир. 11_185.txt,0.034426136848963396,0.04081026976533932,0.02579940811918395,0.0233099845817751,0.07340887409384918,0.03227924275814625,0.5917613705539114,0.040449897421445766,0.04252104022271257,0.09523377563467306
173,Война и мир. 11_186.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.05817606611874399,0.6102949490111789,0.053078365876975724,0.04196142836533706,0.06765877608909461
174,Война и мир. 11_187.txt,0.050453961043254926,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
175,Война и мир. 11_188.txt,0.04477669065900077,0.025756446608830127,0.024186604280928777,0.021852802601883037,0.06881984967307128,0.03026136365116015,0.6047790358930599,0.05042388661701023,0.03986291347185893,0.08928040654319676
176,Война и мир. 11_189.txt,0.029009760596208575,0.02315136726499319,0.021740303198845335,0.019642548775813926,0.0843353964444325,0.027200644346155215,0.6559908839521175,0.034085783295568044,0.04706915627291347,0.05777415585295228
177,Война и мир. 11_19.txt,0.06277314390758043,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.04368627008726786,0.07043991782805523
178,Война и мир. 11_190.txt,0.03353175510430005,0.02676016490673555,0.038119011522477986,0.022704397473067853,0.0585118662922624,0.031440636742574336,0.6283470301018323,0.05238888506643339,0.04141635507299223,0.06677989771732382
179,Война и мир. 11_191.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
180,Война и мир. 11_192.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.04501524374834972,0.6234557713815732,0.03991754350658145,0.04196142836533706,0.06765877608909461
181,Война и мир. 11_193.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.04368627008726786,0.09784352457079164
182,Война и мир. 11_194.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.05900502393026686,0.07242461345363328
183,Война и мир. 11_195.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.07646829556086268,0.047516677982590086,0.6025317344167328,0.04213570565699306,0.04429316634319766,0.07141847979529235
184,Война и мир. 11_196.txt,0.049753047003378965,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.07646829556086268,0.033624527091304104,0.6025317344167328,0.04213570565699306,0.04429316634319766,0.07141847979529235
185,Война и мир. 11_197.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
186,Война и мир. 11_198.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.05738807345863607,0.07043991782805523
187,Война и мир. 11_199.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
188,Война и мир. 11_2.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
189,Война и мир. 11_20.txt,0.04592505983764366,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.05776155153199325,0.03103746426979109,0.6459361369701893,0.03889379485576684,0.040885261048874195,0.06592355957394112
190,Война и мир. 11_200.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.04501524374834972,0.6234557713815732,0.03991754350658145,0.055122250735731335,0.06765877608909461
191,Война и мир. 11_201.txt,0.034426136848963396,0.04081026976533932,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6317703892534121,0.040449897421445766,0.04252104022271257,0.06856109650167258
192,Война и мир. 11_202.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.07646829556086268,0.033624527091304104,0.6025317344167328,0.04213570565699306,0.05818531723448365,0.07141847979529235
193,Война и мир. 11_203.txt,0.04652162016797589,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.044430501806250175,0.6283470301018323,0.039399020002757544,0.04141635507299223,0.06677989771732382
194,Война и мир. 11_204.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.04368627008726786,0.08414172119942342
195,Война и мир. 11_205.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.036164028385632,0.05928193057109512,0.031854421377955446,0.6366165937519673,0.03991754350658145,0.04196142836533706,0.06765877608909461
196,Война и мир. 11_206.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.07542054201094407,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
197,Война и мир. 11_207.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.05738807345863607,0.07043991782805523
198,Война и мир. 11_208.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.05776155153199325,0.03103746426979109,0.6331128447422267,0.05171708708372937,0.05370855327683672,0.06592355957394112
199,Война и мир. 11_209.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.03765056560380152,0.06171873863957587,0.06056741717538023,0.5942759630667453,0.04155837050316709,0.04368627008726786,0.07043991782805523
200,Война и мир. 11_21.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6102949490111789,0.03991754350658145,0.055122250735731335,0.09398042082988314
201,Война и мир. 11_210.txt,0.04592505983764366,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.05776155153199325,0.03103746426979109,0.6331128447422267,0.03889379485576684,0.040885261048874195,0.07874685180190365
202,Война и мир. 11_211.txt,0.03187552027544983,0.03778665573366012,0.0238879418915229,0.021582958593832694,0.06797004452873691,0.02988768857590942,0.5973110693350248,0.06214949586962177,0.05171893232795786,0.07582969286828371
203,Война и мир. 11_212.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
204,Война и мир. 11_213.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.04501524374834972,0.6234557713815732,0.03991754350658145,0.04196142836533706,0.06765877608909461
205,Война и мир. 11_214.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
206,Война и мир. 11_215.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
207,Война и мир. 11_216.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
208,Война и мир. 11_217.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.03714165791022894,0.06088451104093113,0.03271554842099289,0.5997599732151031,0.054513244122434315,0.043095780181090844,0.0830044110798511
209,Война и мир. 11_218.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
210,Война и мир. 11_219.txt,0.050453961043254926,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
211,Война и мир. 11_22.txt,0.03268266820450523,0.026082547365154956,0.024492829361924085,0.02212947956608229,0.057030236148037254,0.03064450087982899,0.6377579800216565,0.038401362956622026,0.053028552649782665,0.07774984284640603
212,Война и мир. 11_220.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.07340887409384918,0.03227924275814625,0.6317703892534121,0.040449897421445766,0.04252104022271257,0.06856109650167258
213,Война и мир. 11_221.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
214,Война и мир. 11_222.txt,0.033101767609681136,0.026417011492068012,0.0504534925262467,0.035236544577373415,0.07058484375995577,0.03103746426979109,0.5818196758303766,0.05171708708372937,0.05370855327683672,0.06592355957394112
215,Война и мир. 11_223.txt,0.03586089611209298,0.02861894615053588,0.04076678682196265,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
216,Война и мир. 11_224.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6403097778789563,0.040996642567816606,0.043095780181090844,0.06948780952523338
217,Война и мир. 11_225.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
218,Война и мир. 11_226.txt,0.03268266820450523,0.026082547365154956,0.024492829361924085,0.02212947956608229,0.06969117347675373,0.03064450087982899,0.6377579800216565,0.038401362956622026,0.053028552649782665,0.06508890551768955
219,Война и мир. 11_227.txt,0.04713388294738957,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.6234557713815732,0.03991754350658145,0.04196142836533706,0.06765877608909461
220,Война и мир. 11_228.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
221,Война и мир. 11_229.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
222,Война и мир. 11_23.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
223,Война и мир. 11_230.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.05818531723448365,0.07141847979529235
224,Война и мир. 11_231.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
225,Война и мир. 11_232.txt,0.030736879668678066,0.04834401904580203,0.046848946162930644,0.032719141871383896,0.053634895871717034,0.04072721464742435,0.5997885535845773,0.048022265797135984,0.037964297372270805,0.06121378597807989
226,Война и мир. 11_233.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
227,Война и мир. 11_234.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
228,Война и мир. 11_235.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
229,Война и мир. 11_236.txt,0.03586089611209298,0.04251109704182187,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
230,Война и мир. 11_237.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
231,Война и мир. 11_238.txt,0.034891461223815576,0.04136188592109388,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
232,Война и мир. 11_239.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
233,Война и мир. 11_24.txt,0.027761802094241356,0.03291007171697996,0.0208050663801075,0.0403068408250518,0.05919812157534855,0.02603051144353459,0.649280378733992,0.04337410477406741,0.04504430834090802,0.05528879411576876
234,Война и мир. 11_240.txt,0.03353175510430005,0.02676016490673555,0.038119011522477986,0.035694262536743696,0.0585118662922624,0.044430501806250175,0.6023672999744807,0.039399020002757544,0.04141635507299223,0.07976976278099966
235,Война и мир. 11_25.txt,0.04214224369531446,0.0242410601082795,0.02276357981726251,0.020567087900432796,0.06477081788121138,0.040247975626459584,0.639798999149294,0.047457185571435245,0.03751756972684237,0.06049348052346818
236,Война и мир. 11_26.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
237,Война и мир. 11_27.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.0830044110798511
238,Война и мир. 11_28.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
239,Война и мир. 11_29.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.63538137318085,0.04155837050316709,0.04368627008726786,0.07043991782805523
240,Война и мир. 11_3.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
241,Война и мир. 11_30.txt,0.03037519738209281,0.0242410601082795,0.03453062613048416,0.020567087900432796,0.07653786419443302,0.040247975626459584,0.6280319528360723,0.03569013925821359,0.03751756972684237,0.07226052683668983
242,Война и мир. 11_31.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.07150173135593824,0.031440636742574336,0.6413368951655082,0.039399020002757544,0.04141635507299223,0.06677989771732382
243,Война и мир. 11_32.txt,0.048408062778433285,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
244,Война и мир. 11_33.txt,0.04652162016797589,0.02676016490673555,0.051108876586153824,0.022704397473067853,0.07150173135593824,0.044430501806250175,0.5504078397197774,0.039399020002757544,0.05440622013666808,0.0927596278446755
245,Война и мир. 11_34.txt,0.04713388294738957,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.6102949490111789,0.03991754350658145,0.04196142836533706,0.08081959845948888
246,Война и мир. 11_35.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
247,Война и мир. 11_36.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.63538137318085,0.04155837050316709,0.04368627008726786,0.07043991782805523
248,Война и мир. 11_37.txt,0.03586089611209298,0.04251109704182187,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
249,Война и мир. 11_38.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.08531063068657833
250,Война и мир. 11_39.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.05681716923652864,0.044917162340033796,0.07242461345363328
251,Война и мир. 11_4.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.0552601738745353,0.04368627008726786,0.08414172119942342
252,Война и мир. 11_40.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.07150173135593824,0.044430501806250175,0.6283470301018323,0.039399020002757544,0.04141635507299223,0.06677989771732382
253,Война и мир. 11_41.txt,0.050453961043254926,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
254,Война и мир. 11_42.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6050977101204117,0.040449897421445766,0.06919371935571306,0.08189743606817282
255,Война и мир. 11_43.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.04818608636523649,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
256,Война и мир. 11_44.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.05776155153199325,0.05668404872571614,0.6202895525142642,0.03889379485576684,0.05370855327683672,0.06592355957394112
257,Война и мир. 11_45.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
